Non-industry income and expenditure/revenue,Interest-bearing debt interest rate,Net Value Per Share (A),Persistent EPS in the Last Four Seasons,Net Value Growth Rate,Interest Expense Ratio,Total debt/Total net worth,Borrowing dependency,Net profit before tax/Paid-in capital,Fixed Assets Turnover Frequency,Cash/Total Assets,Net Income to Total Assets,Net Income to Stockholder's Equity,Degree of Financial Leverage (DFL),Equity to Liability,Bankrupt?
0.30341552,0.000735074,0.177152248,0.216885695,0.000431686,0.633423172,0.009001541,0.379042594,0.168735389,6280000000.0,0.012814497,0.800006734,0.840413342,0.000789452,0.024841354,alive
0.303270017,0.000805081,0.17213771,0.21698024,0.000451574,0.633829331,0.009192132,0.378537095,0.171774376,7490000000.0,0.009963044,0.799734863,0.840391995,0.028483918,0.024543293,alive
0.303440657,0.000952095,0.170241456,0.215467524,0.000445985,0.634834112,0.014483991,0.381218924,0.17064324,0.000203498,0.005198115,0.797002691,0.840166601,0.030915273,0.019362162,alive
0.303427605,0.001114111,0.169440816,0.21716933,0.000452423,0.633829331,0.015019287,0.380994133,0.173146822,0.000220897,0.064648956,0.799841575,0.840516262,0.028832551,0.01904002,alive
0.303568999,0.000665067,0.188529771,0.223882008,0.000452198,0.630821496,0.002441204,0.370411087,0.176321544,0.000192907,0.067065264,0.8144635,0.841130082,0.026863404,0.062045599,alive
0.303412378,0.000284028,0.203826219,0.221518389,0.00045926,0.631111218,0.00226794,0.371229727,0.175854008,0.000126335,0.236400054,0.802135851,0.84039905,0.026876935,0.065789627,alive
0.30319219,0.000630063,0.180059837,0.194478586,0.000410999,0.629382132,0.01143089,0.378854709,0.151700475,0.000147517,0.079260495,0.773156932,0.837667844,0.026519742,0.021772707,alive
0.303463376,0.000509051,0.200623657,0.224543821,0.000452423,0.631920453,0.008271095,0.376519572,0.17528844,6880000000.0,0.053731278,0.804534034,0.840797735,0.027409937,0.026110091,alive
0.303500356,0.00080408,0.198938098,0.230216508,0.000446609,0.63108793,0.00455047,0.371408665,0.179496267,0.000271583,0.091715238,0.809918415,0.84101093,0.026926159,0.038719461,alive
0.303535644,0.000606061,0.198306013,0.243074596,0.000492175,0.631103684,0.011985336,0.375353122,0.195694141,0.000211819,0.017857201,0.820000582,0.842611592,0.026931608,0.02124502,alive
0.303475703,0.000668067,0.173486157,0.222369292,0.0004649,0.63216908,0.010755159,0.379253964,0.177678908,0.000307138,0.05111234,0.80663547,0.841116745,0.02731777,0.022489025,alive
0.303632324,0.00049705,0.195777675,0.223976553,0.000484689,0.631362584,0.004449247,0.373460856,0.177422517,5450000000.0,0.071205373,0.808804035,0.840926934,0.026872161,0.039350316,alive
0.303436548,0.000568057,0.182546037,0.230027418,0.000466497,0.631435871,0.006135383,0.37442712,0.180966745,0.000148274,0.12161905,0.811500675,0.84124496,0.027007589,0.031519223,alive
0.303508332,0.000472047,0.191690194,0.224071098,0.000497441,0.630965329,0.00597215,0.371943241,0.176223513,0.000142222,0.130477668,0.808374059,0.84099259,0.026909628,0.032087549,alive
0.303597519,0.000564056,0.177826472,0.227191075,0.000568885,0.630886906,0.001639628,0.370582196,0.181404117,0.000125579,0.092739059,0.831513566,0.841990096,0.026876079,0.085466302,alive
0.303533469,0.001068107,0.180734061,0.224071098,0.000465524,0.632737223,0.022128599,0.378721624,0.178598899,0.000413804,0.125587286,0.803031177,0.841159577,0.027733578,0.016227135,alive
0.303447907,0.000908091,0.179891281,0.240521887,0.00068652,0.63137731,0.007806017,0.376724232,0.191116809,0.000141465,0.191717841,0.830709475,0.843025146,0.027002331,0.027039956,alive
0.303434856,0.000624062,0.210652733,0.251867259,0.000486411,0.631023205,0.006568544,0.374765983,0.206424855,0.000115744,0.040808423,0.831072019,0.842837341,0.026888179,0.030145013,alive
0.303562231,0.000455046,0.174244659,0.224260187,0.000474782,0.630756428,0.010552713,0.372077444,0.178968404,0.002863344,0.168379398,0.816405583,0.84207981,0.026846813,0.022720819,alive
0.303581567,0.000567057,0.177025831,0.223882008,0.000458662,0.631464637,0.011608714,0.376321623,0.178629063,0.000123309,0.033914249,0.810790593,0.841598974,0.027103385,0.021597993,alive
0.303601145,0.000580058,0.201045047,0.220194762,0.000490204,0.6318184,0.005096709,0.372619849,0.176510067,0.000102884,0.013368643,0.804899919,0.840686877,0.027151693,0.035745861,alive
0.303492138,0.000513051,0.169145843,0.216696606,0.000452323,0.634026931,0.014401919,0.380438308,0.169595053,0.000121796,0.024415515,0.798667423,0.840364357,0.030458494,0.019414063,alive
0.303470144,0.000785079,0.207028781,0.242980051,0.000482468,0.631888947,0.014084571,0.381310629,0.198665259,9610000000.0,0.007718553,0.815360191,0.842320716,0.027191498,0.019619082,alive
0.303544104,0.000749075,0.177236526,0.222558381,0.000475057,0.632489623,0.014919888,0.379649864,0.176826785,0.000220897,0.060620662,0.804347227,0.8410625,0.027597154,0.019097942,alive
0.303564165,0.0,0.210399899,0.251205446,0.000568935,0.63064958,0.003554656,0.369637181,0.208295,0.000245862,0.322929465,0.840019106,0.842881365,0.026799827,0.046407085,alive
0.303538303,0.000622062,0.185664321,0.228514702,0.000473534,0.631644772,0.014089131,0.376838305,0.184035895,0.000259479,0.034310216,0.808817319,0.841552541,0.027094028,0.019615589,alive
0.303615405,0.00050205,0.18406304,0.24156188,0.000520523,0.630693758,0.008154369,0.369899996,0.200309177,0.00070203,0.189894196,0.834785992,0.84344321,0.026811041,0.026334257,alive
0.30353226,0.0,0.172053432,0.221612934,0.000457589,0.630612252,0.001635069,0.369637181,0.17313174,0.00030033,0.201000853,0.808913714,0.840750799,0.026791157,0.085635664,alive
0.303344702,0.000847085,0.199865155,0.228041978,0.000449728,0.633474541,0.011267657,0.379332249,0.177769399,552000000.0,0.015820691,0.800304471,0.840490445,0.027480059,0.021938132,alive
0.302623472,0.000433043,0.155155704,0.185875012,0.000457139,0.630519787,0.005160543,0.373345665,0.147002489,3480000000.0,0.098550427,0.712650671,0.833997261,0.026763233,0.03543749,alive
0.303507607,0.000611061,0.182377481,0.227191075,0.000460708,0.630922179,0.004172936,0.371811274,0.18009954,0.000130874,0.051781562,0.817259294,0.841480425,0.026883173,0.041217807,alive
0.303522351,0.000771077,0.17706797,0.22908197,0.000481021,0.631122176,0.008511841,0.373040353,0.183266722,0.000171725,0.072970001,0.816722035,0.841897945,0.026935837,0.025668062,alive
0.303015508,0.000481048,0.154860731,0.179256878,0.000352206,0.629978699,0.024258839,0.393734497,0.138481261,0.000913093,0.007699946,0.745100943,0.83146459,0.02662309,0.015703499,bankrupt
0.303481745,0.000281028,0.201845687,0.223976553,0.000450551,0.631335187,0.006791052,0.373958527,0.177068094,0.000173238,0.034014107,0.804042747,0.840694043,0.026983425,0.02950426,alive
0.303508816,0.000209021,0.196494037,0.215278434,0.000453895,0.632430035,0.007349146,0.375893291,0.17048488,0.000326807,0.035808563,0.798230026,0.840231076,0.027761652,0.02806652,alive
0.303076658,0.000632063,0.167502423,0.212158457,0.000423576,0.628080437,0.013433462,0.375883225,0.162333157,9460000000.0,0.022847537,0.786091251,0.838915096,0.026357806,0.020069514,alive
0.303868705,0.000452045,0.201929965,0.22709653,0.000450227,0.630809852,0.002479505,0.370822644,0.179194631,9680000000.0,0.080524762,0.815151226,0.841174236,0.026856613,0.061292552,alive
0.303528152,0.000587059,0.174328937,0.218587501,0.000452847,0.632226956,0.008499986,0.374101677,0.173154362,0.00010591,0.043490663,0.801267386,0.840515732,0.027310326,0.025689585,alive
0.303566823,0.000166017,0.183009566,0.228703791,0.000431336,0.6307191,0.007486846,0.370970267,0.181554936,0.0002678,0.073504203,0.816504384,0.841772366,0.026818178,0.02774485,alive
0.303513891,0.00020402,0.173949686,0.213482084,0.000441243,0.628982137,0.007236068,0.372538209,0.166578689,0.000233758,0.053560796,0.792587688,0.839761498,0.026548646,0.028340726,alive
0.303489963,0.000537054,0.178627112,0.221802023,0.000440245,0.632197847,0.010446931,0.377962258,0.175092376,0.000182316,0.161264162,0.804444046,0.840882865,0.027386965,0.022846287,alive
0.303561506,0.000629063,0.170999958,0.21518389,0.00044289,0.634024534,0.004197558,0.373957408,0.16899178,8550000000.0,0.010283948,0.797464994,0.84014299,0.070124504,0.041041794,alive
0.303649243,980000000.0,0.169482955,0.217547509,0.000455991,0.630636909,0.001873991,0.370121432,0.173569112,0.000195933,0.026571153,0.808755288,0.840757509,0.0267975,0.07667643,alive
0.303494072,0.000141014,0.171421348,0.218020233,0.000443564,0.631163272,0.007635488,0.37291957,0.171827162,0.000146004,0.012314777,0.801978046,0.840552953,0.026972945,0.027410638,alive
0.303573591,0.000332033,0.193755004,0.246667297,0.000465998,0.630760195,0.009620733,0.372770828,0.194404645,0.000214845,0.057183686,0.826326475,0.84292618,0.026831548,0.023914687,alive
0.303510024,0.000256026,0.213096793,0.241656424,0.000444937,0.631037246,0.012162248,0.378852473,0.195053163,0.000120283,0.052503479,0.815144121,0.842109631,0.026851823,0.021085951,alive
0.303761874,0.000289029,0.201129325,0.236929186,0.000499562,0.630786222,0.005873663,0.373167846,0.200505241,0.000156595,0.03020364,0.838290961,0.843264267,0.026835123,0.032445058,alive
0.30350519,0.000245025,0.181113312,0.221518389,0.000461182,0.631604704,0.010103138,0.379003451,0.176336626,6430000000.0,0.018716253,0.805363601,0.840957776,0.026916217,0.023268884,alive
0.303703142,0.0,0.229067464,0.244681857,0.000499886,0.630614307,0.004120957,0.369637181,0.196357741,0.000204254,0.022774759,0.825476829,0.842028091,0.026791691,0.041592121,alive
0.303448391,0.000384038,0.160338797,0.211874823,0.000435928,0.620651087,0.011662517,0.380301868,0.166292135,6880000000.0,0.039700372,0.790979934,0.839517523,0.025979499,0.021546253,alive
0.303520175,0.000166017,0.207113059,0.264819892,0.000480721,0.630655744,0.003403277,0.372157966,0.223158133,0.000138439,0.050930663,0.860566882,0.844156658,0.026800119,0.047958231,alive
0.303478603,0.000360036,0.183683789,0.21915477,0.000439172,0.632746812,0.013991556,0.382802522,0.172641581,0.000450873,0.019175415,0.800546343,0.840578559,0.028000757,0.019680429,alive
0.303611779,0.000178018,0.188656188,0.251583625,0.000507597,0.630654375,0.006760959,0.371904098,0.205987482,0.000458438,0.014747468,0.843738307,0.843892298,0.0268016,0.029588937,alive
0.303628215,0.000142014,0.219080528,0.253096341,0.000461382,0.630623211,0.00394678,0.3702657,0.209931378,0.000581747,0.040324498,0.836994688,0.842767454,0.026793749,0.042930291,alive
0.303461443,0.000362036,0.203278412,0.231351045,0.000443589,0.631480733,0.010201625,0.379647627,0.187142749,0.000214845,0.096403793,0.811713493,0.841584222,0.02705765,0.023144781,alive
0.30354072,0.000121012,0.174076103,0.214900255,0.000447806,0.632116341,0.02612827,0.398308591,0.171676344,0.001643113,0.025433009,0.799336514,0.840644344,0.027699563,0.015314142,alive
0.303415278,0.000479048,0.178374278,0.225867448,0.000472087,0.631620457,0.010384009,0.379664402,0.181245758,0.000154326,0.029249413,0.811503537,0.841577918,0.027108278,0.022921348,alive
0.303715468,0.000271027,0.200328684,0.231445589,0.000447482,0.630650265,0.003853765,0.370595616,0.186841113,0.000258722,0.066222771,0.818938832,0.841557011,0.026800287,0.043695125,alive
0.303577216,0.000326033,0.194302811,0.241940059,0.000519999,0.630904029,0.008886639,0.375346412,0.195942991,0.000687656,0.110813479,0.824729402,0.842668122,0.02686975,0.02502804,alive
0.303460234,0.00020302,0.186043572,0.219722038,0.000442766,0.631182107,0.010548154,0.376300374,0.174843526,0.000183072,0.175990532,0.801687671,0.840612496,0.026916833,0.022726718,alive
0.303537578,0.000328033,0.181787535,0.22511109,0.000453721,0.630925604,0.004252273,0.373431779,0.179036272,0.000136926,0.024697601,0.815559921,0.841373398,0.026875707,0.04065907,alive
0.303523559,0.000110011,0.177700055,0.229649239,0.000462355,0.630693415,0.01261,0.378737281,0.185136868,0.000344206,0.419568479,0.813546998,0.841977109,0.026810599,0.020705039,alive
0.303533227,0.000375038,0.18035481,0.224827456,0.000449004,0.630876632,0.00497816,0.371484713,0.178169067,0.000281417,0.035570792,0.811934179,0.841185399,0.026863193,0.03633691,alive
0.303901335,0.000365037,0.22266234,0.264819892,0.000488557,0.630663279,0.00813066,0.370725346,0.225556142,0.000515175,0.160771336,0.835169504,0.843472093,0.026802608,0.026380817,alive
0.303459751,0.000326033,0.224979984,0.25347452,0.000491452,0.631061903,0.010739657,0.377414261,0.197782973,7340000000.0,0.025334387,0.821365664,0.842598142,0.026951022,0.022506457,alive
0.303477395,0.002311231,0.173696852,0.220762031,0.000526662,0.630826633,0.004684522,0.369637181,0.178071035,0.001042454,0.066682727,0.809913755,0.841020001,0.026835014,0.0379297,alive
0.303511474,0.000364036,0.194808478,0.229932873,0.000582835,0.631033137,0.005346574,0.373734855,0.181471986,9000000000.0,0.042895272,0.816229316,0.841530648,0.026913106,0.034583563,alive
0.303499148,0.000409041,0.197673929,0.272194384,0.000577794,0.630718757,0.005648419,0.371933176,0.225925647,0.0002678,0.112318357,0.86585678,0.845283692,0.026818438,0.033311689,alive
0.303512683,0.000175018,0.217563525,0.230027418,0.000475206,0.630712251,0.004546822,0.371499252,0.18524244,0.000384301,0.095430805,0.8123587,0.841180188,0.026815899,0.038740587,alive
0.303510991,0.00020102,0.194260672,0.251583625,0.000520873,0.630706086,0.006646057,0.373310996,0.208536309,0.00030033,0.046265744,0.840958141,0.843642161,0.026813758,0.029917226,alive
0.303454675,0.000591059,0.177657916,0.239860074,0.000605393,0.631104026,0.006964317,0.372002514,0.189103386,0.000612007,0.247044085,0.821570246,0.842131819,0.026903541,0.029033353,alive
0.303553047,0.000473047,0.186759934,0.244870946,0.000618944,0.630756428,0.006429933,0.372890492,0.198861323,0.000239053,0.064303996,0.840828127,0.843582976,0.026831862,0.030564745,alive
0.30351945,0.000263026,0.190847415,0.240994611,0.000440445,0.630857454,0.005828979,0.375330755,0.194676118,7260000000.0,0.021840554,0.830976041,0.842699394,0.026857093,0.03261249,alive
0.303542653,0.000426043,0.176014496,0.226812896,0.001211386,0.630779715,0.00403706,0.371261041,0.182369354,0.000987986,0.170675519,0.819857896,0.841639705,0.026830629,0.04222497,alive
0.303582775,0.000369037,0.174961021,0.228987426,0.000487509,0.631160875,0.008822805,0.378395063,0.180257899,7410000000.0,0.065326369,0.819840046,0.842214077,0.027007724,0.025133172,alive
0.30347812,0.000468047,0.175298133,0.229743784,0.00048132,0.631200258,0.007540649,0.375780336,0.185544077,8550000000.0,0.044431046,0.819345778,0.842018061,0.026914029,0.027622925,alive
0.303641267,0.000148015,0.226665543,0.305474142,0.000494945,0.630612937,0.002739401,0.369742307,0.259550562,0.000369171,0.373074427,0.89545294,0.846046352,0.026791303,0.056677009,alive
0.303798613,0.000569057,0.214023851,0.277394346,0.000562547,0.631033821,0.010212568,0.378984439,0.236867506,0.000457681,0.02750524,0.843104135,0.844660434,0.026896435,0.023131924,alive
0.30351945,0.000629063,0.173064768,0.22511109,0.000469142,0.631984151,0.011087097,0.380576985,0.180242817,0.000233758,0.103901823,0.811336086,0.841615855,0.02728131,0.022126097,alive
0.303547246,0.000209021,0.176478025,0.224922001,0.000714943,0.630818756,0.012206932,0.369637181,0.180898876,0.017040112,0.33449797,0.808366756,0.841381861,0.026837808,0.021047329,alive
0.303597036,0.000148015,0.188108381,0.219249315,0.000448156,0.630761907,0.002256997,0.370878562,0.174104517,0.000145248,0.025268571,0.806804092,0.840669164,0.02683491,0.066038358,alive
0.303534194,0.000310031,0.201550714,0.227474709,0.000454245,0.630932453,0.004876937,0.372295525,0.179247417,0.000215602,0.097117116,0.811555381,0.841150277,0.026883064,0.036866521,alive
0.303435097,0.000622062,0.171042097,0.218398412,0.000454619,0.633488582,0.012363782,0.379116406,0.169760953,0.000142222,0.040656923,0.799145814,0.84038846,0.032194532,0.020910941,alive
0.303463376,0.000409041,0.194850617,0.223031105,0.000459859,0.631476624,0.006304088,0.373947343,0.175363849,6960000000.0,0.03086803,0.80629814,0.840850799,0.027142633,0.03096137,alive
0.303664228,0.000279028,0.215077325,0.250165453,0.000482218,0.630657457,0.00536846,0.370478189,0.201342282,0.000493993,0.037462515,0.830516347,0.842584272,0.026803257,0.034487556,alive
0.303535161,0.000279028,0.206438835,0.256027229,0.00049502,0.630750264,0.009506744,0.373933923,0.212374632,0.000361606,0.036201371,0.831800931,0.843425745,0.026824959,0.024075639,alive
0.303605737,0.000288029,0.180523366,0.234754656,0.000472486,0.63100574,0.011353377,0.379787422,0.189261745,0.000366901,0.034624306,0.819253177,0.842457578,0.02689533,0.021850682,alive
0.303573591,0.000239024,0.196451898,0.228514702,0.000463827,0.630822523,0.004829517,0.372654518,0.184088681,635000000.0,0.05693221,0.815043029,0.841393814,0.026843748,0.03711749,alive
0.303533227,0.000182018,0.181534701,0.224260187,0.000454719,0.63076499,0.003828231,0.37223066,0.178742176,0.000119527,0.17418788,0.814484167,0.841260736,0.026832705,0.043911931,alive
0.303518242,0.000290029,0.203994775,0.2149948,0.000439222,0.632959138,0.012696632,0.378495716,0.171842244,0.000311677,0.074681303,0.797908698,0.840257147,0.027800724,0.020634471,alive
0.303508816,0.00029503,0.177405082,0.225016545,0.000469018,0.631216011,0.006905042,0.376279125,0.177890054,0.000144491,0.025695287,0.812304017,0.841370532,0.026941873,0.0291929,alive
0.303504707,0.000423042,0.174876744,0.224165642,0.000459186,0.632019082,0.022387583,0.381145112,0.175793681,0.000404726,0.085702155,0.801497038,0.840924501,0.027269819,0.016158251,alive
0.303577458,0.000548055,0.188319076,0.230689231,0.000583059,0.63135368,0.005281828,0.373805311,0.186931604,0.000119527,0.113665415,0.819935278,0.841795198,0.026968097,0.034872968,alive
0.303524284,0.00019502,0.217774219,0.273328921,0.000510741,0.630686223,0.005632005,0.373803075,0.227516779,0.000155839,0.054854598,0.851447774,0.844198413,0.026802855,0.033377048,alive
0.303541928,690000000.0,0.16598542,0.201285809,0.000422078,0.630603348,0.008812774,0.369637181,0.158238444,0.002041031,0.242771061,0.774763016,0.838114116,0.026788672,0.025149684,alive
